event_time,machine_id,axis,vibration_rms,vibration_peak,unit
2025-06-24 10:46:00,M01,x,0.9492,1.2346,mm/s
2025-06-24 10:46:00,M01,y,1.0191,1.5215,mm/s
2025-06-24 10:46:00,M01,z,1.246,2.1709,mm/s
2025-06-24 10:46:00,M02,x,0.9451,1.4616,mm/s
2025-06-24 10:46:00,M02,y,1.0636,1.4366,mm/s
2025-06-24 10:46:00,M02,z,1.1847,1.8241,mm/s
2025-06-24 10:46:00,M03,x,0.9381,1.5418,mm/s
2025-06-24 10:46:00,M03,y,0.9062,1.2518,mm/s
2025-06-24 10:46:00,M03,z,1.0692,1.5476,mm/s
2025-06-24 10:47:00,M01,x,0.9846,1.4369,mm/s
2025-06-24 10:47:00,M01,y,1.015,1.4058,mm/s
2025-06-24 10:47:00,M01,z,1.2541,1.8658,mm/s
2025-06-24 10:47:00,M02,x,1.0443,1.8265,mm/s
2025-06-24 10:47:00,M02,y,1.05,1.4139,mm/s
2025-06-24 10:47:00,M02,z,1.1042,1.702,mm/s
2025-06-24 10:47:00,M03,x,0.8693,1.1436,mm/s
2025-06-24 10:47:00,M03,y,0.9725,1.6969,mm/s
2025-06-24 10:47:00,M03,z,0.9915,1.3668,mm/s
2025-06-24 10:48:00,M01,x,0.9718,1.3557,mm/s
2025-06-24 10:48:00,M01,y,1.0161,1.6751,mm/s
2025-06-24 10:48:00,M01,z,1.2487,1.7889,mm/s
2025-06-24 10:48:00,M02,x,0.9863,1.421,mm/s
2025-06-24 10:48:00,M02,y,1.101,1.7461,mm/s
2025-06-24 10:48:00,M02,z,1.1627,1.9998,mm/s
2025-06-24 10:48:00,M03,x,0.9215,1.395,mm/s
2025-06-24 10:48:00,M03,y,0.9811,1.4199,mm/s
2025-06-24 10:48:00,M03,z,0.9716,1.3601,mm/s
2025-06-24 10:49:00,M01,x,0.9039,1.1867,mm/s
2025-06-24 10:49:00,M01,y,1.0159,1.3623,mm/s
2025-06-24 10:49:00,M01,z,1.2905,2.2221,mm/s
2025-06-24 10:49:00,M02,x,1.0356,1.5995,mm/s
2025-06-24 10:49:00,M02,y,1.1376,1.8549,mm/s
2025-06-24 10:49:00,M02,z,1.1921,1.6599,mm/s
2025-06-24 10:49:00,M03,x,0.9272,1.6159,mm/s
2025-06-24 10:49:00,M03,y,0.9204,1.3177,mm/s
2025-06-24 10:49:00,M03,z,1.0318,1.5813,mm/s
2025-06-24 10:50:00,M01,x,0.9547,1.2705,mm/s
2025-06-24 10:50:00,M01,y,1.0313,1.7286,mm/s
2025-06-24 10:50:00,M01,z,1.2541,1.8459,mm/s
2025-06-24 10:50:00,M02,x,1.0353,1.6262,mm/s
2025-06-24 10:50:00,M02,y,1.1525,1.8173,mm/s
2025-06-24 10:50:00,M02,z,1.1402,1.9616,mm/s
2025-06-24 10:50:00,M03,x,0.9174,1.4383,mm/s
2025-06-24 10:50:00,M03,y,0.9121,1.5811,mm/s
2025-06-24 10:50:00,M03,z,0.9184,1.4126,mm/s
2025-06-24 10:51:00,M01,x,0.963,1.2899,mm/s
2025-06-24 10:51:00,M01,y,1.0519,1.6316,mm/s
2025-06-24 10:51:00,M01,z,1.2274,2.1482,mm/s
2025-06-24 10:51:00,M02,x,1.0688,1.7209,mm/s
2025-06-24 10:51:00,M02,y,1.0428,1.4184,mm/s
2025-06-24 10:51:00,M02,z,1.1511,2.063,mm/s
2025-06-24 10:51:00,M03,x,0.8754,1.5635,mm/s
2025-06-24 10:51:00,M03,y,0.9575,1.4474,mm/s
2025-06-24 10:51:00,M03,z,0.9806,1.7593,mm/s
2025-06-24 10:52:00,M01,x,0.8237,1.3291,mm/s
2025-06-24 10:52:00,M01,y,1.0543,1.8103,mm/s
2025-06-24 10:52:00,M01,z,1.2606,2.215,mm/s
2025-06-24 10:52:00,M02,x,1.1378,1.5173,mm/s
2025-06-24 10:52:00,M02,y,1.0693,1.5645,mm/s
2025-06-24 10:52:00,M02,z,1.176,1.6912,mm/s
2025-06-24 10:52:00,M03,x,0.8215,1.391,mm/s
2025-06-24 10:52:00,M03,y,0.9711,1.565,mm/s
2025-06-24 10:52:00,M03,z,0.9587,1.445,mm/s
2025-06-24 10:53:00,M01,x,0.9441,1.2973,mm/s
2025-06-24 10:53:00,M01,y,0.9426,1.6682,mm/s
2025-06-24 10:53:00,M01,z,1.2309,2.1694,mm/s
2025-06-24 10:53:00,M02,x,1.033,1.4907,mm/s
2025-06-24 10:53:00,M02,y,1.0929,1.7135,mm/s
2025-06-24 10:53:00,M02,z,1.1271,1.6811,mm/s
2025-06-24 10:53:00,M03,x,0.9342,1.4413,mm/s
2025-06-24 10:53:00,M03,y,0.9414,1.3535,mm/s
2025-06-24 10:53:00,M03,z,0.993,1.3623,mm/s
2025-06-24 10:54:00,M01,x,0.9023,1.1905,mm/s
2025-06-24 10:54:00,M01,y,0.9612,1.6771,mm/s
2025-06-24 10:54:00,M01,z,1.2531,2.0963,mm/s
2025-06-24 10:54:00,M02,x,1.0757,1.8937,mm/s
2025-06-24 10:54:00,M02,y,1.1065,1.8907,mm/s
2025-06-24 10:54:00,M02,z,1.1451,1.6621,mm/s
2025-06-24 10:54:00,M03,x,0.8912,1.4688,mm/s
2025-06-24 10:54:00,M03,y,0.9957,1.3433,mm/s
2025-06-24 10:54:00,M03,z,1.0146,1.8132,mm/s
2025-06-24 10:55:00,M01,x,0.9342,1.4214,mm/s
2025-06-24 10:55:00,M01,y,1.0145,1.5303,mm/s
2025-06-24 10:55:00,M01,z,1.2406,2.0132,mm/s
2025-06-24 10:55:00,M02,x,1.0605,1.8156,mm/s
2025-06-24 10:55:00,M02,y,1.1255,1.8801,mm/s
2025-06-24 10:55:00,M02,z,1.1548,1.9753,mm/s
2025-06-24 10:55:00,M03,x,0.8198,1.2769,mm/s
2025-06-24 10:55:00,M03,y,0.9687,1.5048,mm/s
2025-06-24 10:55:00,M03,z,1.029,1.4075,mm/s
2025-06-24 10:56:00,M01,x,0.9989,1.313,mm/s
2025-06-24 10:56:00,M01,y,0.9338,1.3039,mm/s
2025-06-24 10:56:00,M01,z,1.3079,1.8634,mm/s
2025-06-24 10:56:00,M02,x,0.9839,1.5036,mm/s
2025-06-24 10:56:00,M02,y,1.1544,1.6589,mm/s
2025-06-24 10:56:00,M02,z,1.1192,1.9158,mm/s
2025-06-24 10:56:00,M03,x,0.8432,1.1484,mm/s
2025-06-24 10:56:00,M03,y,0.9482,1.2472,mm/s
2025-06-24 10:56:00,M03,z,0.9626,1.3369,mm/s
2025-06-24 10:57:00,M01,x,0.9886,1.7155,mm/s
2025-06-24 10:57:00,M01,y,0.9683,1.338,mm/s
2025-06-24 10:57:00,M01,z,1.252,2.1876,mm/s
2025-06-24 10:57:00,M02,x,1.0496,1.5141,mm/s
2025-06-24 10:57:00,M02,y,1.0389,1.5514,mm/s
2025-06-24 10:57:00,M02,z,1.1771,2.0981,mm/s
2025-06-24 10:57:00,M03,x,0.9445,1.6326,mm/s
2025-06-24 10:57:00,M03,y,0.9138,1.3109,mm/s
2025-06-24 10:57:00,M03,z,0.9519,1.4324,mm/s
2025-06-24 10:58:00,M01,x,1.0191,1.7159,mm/s
2025-06-24 10:58:00,M01,y,1.0088,1.3159,mm/s
2025-06-24 10:58:00,M01,z,1.3216,2.1153,mm/s
2025-06-24 10:58:00,M02,x,1.0195,1.3297,mm/s
2025-06-24 10:58:00,M02,y,1.0989,1.5964,mm/s
2025-06-24 10:58:00,M02,z,1.2223,2.18,mm/s
2025-06-24 10:58:00,M03,x,0.8738,1.3004,mm/s
2025-06-24 10:58:00,M03,y,0.9172,1.3523,mm/s
2025-06-24 10:58:00,M03,z,0.9994,1.6376,mm/s
2025-06-24 10:59:00,M01,x,0.9948,1.7033,mm/s
2025-06-24 10:59:00,M01,y,0.9852,1.5327,mm/s
2025-06-24 10:59:00,M01,z,1.2849,2.0959,mm/s
2025-06-24 10:59:00,M02,x,1.0714,1.7396,mm/s
2025-06-24 10:59:00,M02,y,1.0677,1.7132,mm/s
2025-06-24 10:59:00,M02,z,1.1443,1.5241,mm/s
2025-06-24 10:59:00,M03,x,0.9183,1.6476,mm/s
2025-06-24 10:59:00,M03,y,0.8995,1.2868,mm/s
2025-06-24 10:59:00,M03,z,0.9385,1.5537,mm/s
2025-06-24 11:00:00,M01,x,0.9763,1.3424,mm/s
2025-06-24 11:00:00,M01,y,0.9789,1.6472,mm/s
2025-06-24 11:00:00,M01,z,1.3335,2.2685,mm/s
2025-06-24 11:00:00,M02,x,1.0073,1.6117,mm/s
2025-06-24 11:00:00,M02,y,1.0678,1.7732,mm/s
2025-06-24 11:00:00,M02,z,1.0989,1.7887,mm/s
2025-06-24 11:00:00,M03,x,0.931,1.4051,mm/s
2025-06-24 11:00:00,M03,y,0.9495,1.4187,mm/s
2025-06-24 11:00:00,M03,z,1.0612,1.6831,mm/s
2025-06-24 11:01:00,M01,x,0.9638,1.3445,mm/s
2025-06-24 11:01:00,M01,y,0.9958,1.5607,mm/s
2025-06-24 11:01:00,M01,z,1.2482,2.1125,mm/s
2025-06-24 11:01:00,M02,x,1.0997,1.7086,mm/s
2025-06-24 11:01:00,M02,y,1.0669,1.838,mm/s
2025-06-24 11:01:00,M02,z,1.1941,1.6605,mm/s
2025-06-24 11:01:00,M03,x,0.8311,1.121,mm/s
2025-06-24 11:01:00,M03,y,0.9715,1.6556,mm/s
2025-06-24 11:01:00,M03,z,1.0223,1.719,mm/s
2025-06-24 11:02:00,M01,x,0.9746,1.4305,mm/s
2025-06-24 11:02:00,M01,y,1.0551,1.4187,mm/s
2025-06-24 11:02:00,M01,z,1.2369,1.7979,mm/s
2025-06-24 11:02:00,M02,x,1.1021,1.867,mm/s
2025-06-24 11:02:00,M02,y,1.0848,1.5697,mm/s
2025-06-24 11:02:00,M02,z,1.1771,2.0312,mm/s
2025-06-24 11:02:00,M03,x,0.8211,1.307,mm/s
2025-06-24 11:02:00,M03,y,0.9648,1.7098,mm/s
2025-06-24 11:02:00,M03,z,1.0757,1.6676,mm/s
2025-06-24 11:03:00,M01,x,0.9863,1.71,mm/s
2025-06-24 11:03:00,M01,y,0.9752,1.2941,mm/s
2025-06-24 11:03:00,M01,z,1.3015,2.2478,mm/s
2025-06-24 11:03:00,M02,x,1.0674,1.606,mm/s
2025-06-24 11:03:00,M02,y,1.1203,1.7753,mm/s
2025-06-24 11:03:00,M02,z,1.1868,1.7306,mm/s
2025-06-24 11:03:00,M03,x,0.8755,1.4514,mm/s
2025-06-24 11:03:00,M03,y,0.9584,1.5483,mm/s
2025-06-24 11:03:00,M03,z,0.9545,1.3252,mm/s
2025-06-24 11:04:00,M01,x,0.9474,1.3612,mm/s
2025-06-24 11:04:00,M01,y,0.9971,1.6757,mm/s
2025-06-24 11:04:00,M01,z,1.3133,2.0288,mm/s
2025-06-24 11:04:00,M02,x,1.1093,1.8656,mm/s
2025-06-24 11:04:00,M02,y,1.147,1.8544,mm/s
2025-06-24 11:04:00,M02,z,1.179,1.7705,mm/s
2025-06-24 11:04:00,M03,x,0.9384,1.2376,mm/s
2025-06-24 11:04:00,M03,y,0.9415,1.3178,mm/s
2025-06-24 11:04:00,M03,z,0.9953,1.4542,mm/s
2025-06-24 11:05:00,M01,x,0.9548,1.639,mm/s
2025-06-24 11:05:00,M01,y,1.0219,1.6487,mm/s
2025-06-24 11:05:00,M01,z,1.3372,1.9047,mm/s
2025-06-24 11:05:00,M02,x,1.0372,1.4152,mm/s
2025-06-24 11:05:00,M02,y,1.0655,1.5895,mm/s
2025-06-24 11:05:00,M02,z,1.1295,1.9336,mm/s
2025-06-24 11:05:00,M03,x,0.8872,1.2856,mm/s
2025-06-24 11:05:00,M03,y,0.9336,1.4921,mm/s
2025-06-24 11:05:00,M03,z,1.0624,1.5606,mm/s
2025-06-24 11:06:00,M01,x,1.0502,1.5452,mm/s
2025-06-24 11:06:00,M01,y,0.9149,1.6017,mm/s
2025-06-24 11:06:00,M01,z,1.2661,2.2461,mm/s
2025-06-24 11:06:00,M02,x,1.07,1.8822,mm/s
2025-06-24 11:06:00,M02,y,1.0763,1.7905,mm/s
2025-06-24 11:06:00,M02,z,1.1664,1.5928,mm/s
2025-06-24 11:06:00,M03,x,0.8947,1.2387,mm/s
2025-06-24 11:06:00,M03,y,0.8969,1.3304,mm/s
2025-06-24 11:06:00,M03,z,0.9935,1.727,mm/s
2025-06-24 11:07:00,M01,x,0.941,1.3436,mm/s
2025-06-24 11:07:00,M01,y,0.9877,1.7752,mm/s
2025-06-24 11:07:00,M01,z,1.281,2.0893,mm/s
2025-06-24 11:07:00,M02,x,1.0455,1.7197,mm/s
2025-06-24 11:07:00,M02,y,1.0934,1.6493,mm/s
2025-06-24 11:07:00,M02,z,1.1132,1.7112,mm/s
2025-06-24 11:07:00,M03,x,0.9344,1.2863,mm/s
2025-06-24 11:07:00,M03,y,0.9309,1.3503,mm/s
2025-06-24 11:07:00,M03,z,0.9469,1.5442,mm/s
2025-06-24 11:08:00,M01,x,0.9334,1.4961,mm/s
2025-06-24 11:08:00,M01,y,0.9729,1.3315,mm/s
2025-06-24 11:08:00,M01,z,1.2941,2.1474,mm/s
2025-06-24 11:08:00,M02,x,1.0335,1.4044,mm/s
2025-06-24 11:08:00,M02,y,1.1143,1.5593,mm/s
2025-06-24 11:08:00,M02,z,1.1625,1.6274,mm/s
2025-06-24 11:08:00,M03,x,0.896,1.2551,mm/s
2025-06-24 11:08:00,M03,y,0.9985,1.6492,mm/s
2025-06-24 11:08:00,M03,z,0.9968,1.5432,mm/s
2025-06-24 11:09:00,M01,x,0.9609,1.349,mm/s
2025-06-24 11:09:00,M01,y,1.0327,1.3439,mm/s
2025-06-24 11:09:00,M01,z,1.2716,2.0801,mm/s
2025-06-24 11:09:00,M02,x,1.1133,1.8197,mm/s
2025-06-24 11:09:00,M02,y,1.058,1.4543,mm/s
2025-06-24 11:09:00,M02,z,1.1904,1.9782,mm/s
2025-06-24 11:09:00,M03,x,0.9257,1.2503,mm/s
2025-06-24 11:09:00,M03,y,0.9489,1.7026,mm/s
2025-06-24 11:09:00,M03,z,1.029,1.49,mm/s
2025-06-24 11:10:00,M01,x,0.9321,1.2931,mm/s
2025-06-24 11:10:00,M01,y,1.0041,1.3251,mm/s
2025-06-24 11:10:00,M01,z,1.2694,1.8487,mm/s
2025-06-24 11:10:00,M02,x,1.1196,1.8689,mm/s
2025-06-24 11:10:00,M02,y,1.1557,1.5289,mm/s
2025-06-24 11:10:00,M02,z,1.1879,2.0503,mm/s
2025-06-24 11:10:00,M03,x,0.8873,1.3121,mm/s
2025-06-24 11:10:00,M03,y,0.9291,1.4112,mm/s
2025-06-24 11:10:00,M03,z,0.9408,1.2668,mm/s
2025-06-24 11:11:00,M01,x,0.8931,1.525,mm/s
2025-06-24 11:11:00,M01,y,1.0166,1.8107,mm/s
2025-06-24 11:11:00,M01,z,1.3257,1.9036,mm/s
2025-06-24 11:11:00,M02,x,0.9913,1.6852,mm/s
2025-06-24 11:11:00,M02,y,1.1513,1.8702,mm/s
2025-06-24 11:11:00,M02,z,1.1557,1.9047,mm/s
2025-06-24 11:11:00,M03,x,0.8813,1.1715,mm/s
2025-06-24 11:11:00,M03,y,0.972,1.4658,mm/s
2025-06-24 11:11:00,M03,z,0.9917,1.5821,mm/s
2025-06-24 11:12:00,M01,x,0.9694,1.3481,mm/s
2025-06-24 11:12:00,M01,y,0.943,1.405,mm/s
2025-06-24 11:12:00,M01,z,1.2839,2.1085,mm/s
2025-06-24 11:12:00,M02,x,1.0575,1.8181,mm/s
2025-06-24 11:12:00,M02,y,1.1209,1.973,mm/s
2025-06-24 11:12:00,M02,z,1.1465,1.5552,mm/s
2025-06-24 11:12:00,M03,x,0.8896,1.2728,mm/s
2025-06-24 11:12:00,M03,y,0.9565,1.3937,mm/s
2025-06-24 11:12:00,M03,z,0.983,1.6551,mm/s
2025-06-24 11:13:00,M01,x,0.8922,1.4171,mm/s
2025-06-24 11:13:00,M01,y,0.8986,1.4691,mm/s
2025-06-24 11:13:00,M01,z,1.2474,1.8326,mm/s
2025-06-24 11:13:00,M02,x,0.9885,1.3321,mm/s
2025-06-24 11:13:00,M02,y,1.091,1.7793,mm/s
2025-06-24 11:13:00,M02,z,1.1503,1.8844,mm/s
2025-06-24 11:13:00,M03,x,0.9368,1.3981,mm/s
2025-06-24 11:13:00,M03,y,0.9771,1.7528,mm/s
2025-06-24 11:13:00,M03,z,0.9567,1.2698,mm/s
2025-06-24 11:14:00,M01,x,0.9355,1.6132,mm/s
2025-06-24 11:14:00,M01,y,0.9817,1.6944,mm/s
2025-06-24 11:14:00,M01,z,1.3033,2.0147,mm/s
2025-06-24 11:14:00,M02,x,1.0385,1.4751,mm/s
2025-06-24 11:14:00,M02,y,1.1126,1.5703,mm/s
2025-06-24 11:14:00,M02,z,1.1476,1.861,mm/s
2025-06-24 11:14:00,M03,x,0.876,1.3399,mm/s
2025-06-24 11:14:00,M03,y,0.9667,1.644,mm/s
2025-06-24 11:14:00,M03,z,0.9253,1.4097,mm/s
2025-06-24 11:15:00,M01,x,0.9753,1.3258,mm/s
2025-06-24 11:15:00,M01,y,0.9418,1.2727,mm/s
2025-06-24 11:15:00,M01,z,1.2947,1.95,mm/s
2025-06-24 11:15:00,M02,x,1.0493,1.4118,mm/s
2025-06-24 11:15:00,M02,y,1.0997,1.7618,mm/s
2025-06-24 11:15:00,M02,z,1.125,1.7484,mm/s
2025-06-24 11:15:00,M03,x,0.8768,1.2305,mm/s
2025-06-24 11:15:00,M03,y,0.9036,1.3388,mm/s
2025-06-24 11:15:00,M03,z,0.9137,1.2126,mm/s
2025-06-24 11:16:00,M01,x,0.9575,1.5129,mm/s
2025-06-24 11:16:00,M01,y,1.0434,1.6797,mm/s
2025-06-24 11:16:00,M01,z,1.2373,2.0514,mm/s
2025-06-24 11:16:00,M02,x,1.0598,1.4382,mm/s
2025-06-24 11:16:00,M02,y,1.1017,1.6202,mm/s
2025-06-24 11:16:00,M02,z,1.1217,1.9237,mm/s
2025-06-24 11:16:00,M03,x,0.9324,1.4555,mm/s
2025-06-24 11:16:00,M03,y,0.9426,1.5563,mm/s
2025-06-24 11:16:00,M03,z,1.023,1.4017,mm/s
2025-06-24 11:17:00,M01,x,0.9568,1.5868,mm/s
2025-06-24 11:17:00,M01,y,0.9966,1.6,mm/s
2025-06-24 11:17:00,M01,z,1.2775,1.7805,mm/s
2025-06-24 11:17:00,M02,x,1.0862,1.6603,mm/s
2025-06-24 11:17:00,M02,y,1.083,1.831,mm/s
2025-06-24 11:17:00,M02,z,1.146,1.7273,mm/s
2025-06-24 11:17:00,M03,x,0.8813,1.554,mm/s
2025-06-24 11:17:00,M03,y,0.9779,1.6488,mm/s
2025-06-24 11:17:00,M03,z,0.9545,1.4559,mm/s
2025-06-24 11:18:00,M01,x,0.8956,1.2246,mm/s
2025-06-24 11:18:00,M01,y,0.9161,1.4194,mm/s
2025-06-24 11:18:00,M01,z,1.2851,2.2716,mm/s
2025-06-24 11:18:00,M02,x,1.0476,1.8013,mm/s
2025-06-24 11:18:00,M02,y,1.0526,1.8532,mm/s
2025-06-24 11:18:00,M02,z,1.1551,1.604,mm/s
2025-06-24 11:18:00,M03,x,0.843,1.15,mm/s
2025-06-24 11:18:00,M03,y,0.9193,1.3732,mm/s
2025-06-24 11:18:00,M03,z,0.9332,1.4484,mm/s
2025-06-24 11:19:00,M01,x,0.9011,1.3447,mm/s
2025-06-24 11:19:00,M01,y,1.0883,1.8296,mm/s
2025-06-24 11:19:00,M01,z,1.2873,1.8496,mm/s
2025-06-24 11:19:00,M02,x,1.1534,1.7606,mm/s
2025-06-24 11:19:00,M02,y,1.0759,1.4704,mm/s
2025-06-24 11:19:00,M02,z,1.097,1.8366,mm/s
2025-06-24 11:19:00,M03,x,0.9324,1.3515,mm/s
2025-06-24 11:19:00,M03,y,0.9262,1.5337,mm/s
2025-06-24 11:19:00,M03,z,0.9242,1.6338,mm/s
2025-06-24 11:20:00,M01,x,0.932,1.5025,mm/s
2025-06-24 11:20:00,M01,y,0.9802,1.4167,mm/s
2025-06-24 11:20:00,M01,z,1.2663,2.2675,mm/s
2025-06-24 11:20:00,M02,x,1.0994,1.7866,mm/s
2025-06-24 11:20:00,M02,y,1.1457,1.8871,mm/s
2025-06-24 11:20:00,M02,z,1.1377,1.6624,mm/s
2025-06-24 11:20:00,M03,x,0.9279,1.4291,mm/s
2025-06-24 11:20:00,M03,y,0.9747,1.5452,mm/s
2025-06-24 11:20:00,M03,z,0.9793,1.6393,mm/s
2025-06-24 11:21:00,M01,x,0.9139,1.5725,mm/s
2025-06-24 11:21:00,M01,y,0.9826,1.6745,mm/s
2025-06-24 11:21:00,M01,z,1.3768,2.1497,mm/s
2025-06-24 11:21:00,M02,x,1.0721,1.753,mm/s
2025-06-24 11:21:00,M02,y,1.1035,1.5448,mm/s
2025-06-24 11:21:00,M02,z,1.15,1.6598,mm/s
2025-06-24 11:21:00,M03,x,0.8763,1.249,mm/s
2025-06-24 11:21:00,M03,y,0.9826,1.4224,mm/s
2025-06-24 11:21:00,M03,z,0.9481,1.5898,mm/s
2025-06-24 11:22:00,M01,x,1.0219,1.3808,mm/s
2025-06-24 11:22:00,M01,y,1.0148,1.7597,mm/s
2025-06-24 11:22:00,M01,z,1.2972,2.1679,mm/s
2025-06-24 11:22:00,M02,x,0.9701,1.5334,mm/s
2025-06-24 11:22:00,M02,y,1.1055,1.8787,mm/s
2025-06-24 11:22:00,M02,z,1.2198,1.7612,mm/s
2025-06-24 11:22:00,M03,x,0.8532,1.2745,mm/s
2025-06-24 11:22:00,M03,y,0.8715,1.5498,mm/s
2025-06-24 11:22:00,M03,z,1.0342,1.63,mm/s
2025-06-24 11:23:00,M01,x,0.9448,1.2344,mm/s
2025-06-24 11:23:00,M01,y,0.9995,1.6896,mm/s
2025-06-24 11:23:00,M01,z,1.3594,2.3586,mm/s
2025-06-24 11:23:00,M02,x,1.0924,1.805,mm/s
2025-06-24 11:23:00,M02,y,1.0228,1.6608,mm/s
2025-06-24 11:23:00,M02,z,1.1516,1.8445,mm/s
2025-06-24 11:23:00,M03,x,0.8497,1.4344,mm/s
2025-06-24 11:23:00,M03,y,0.9826,1.3645,mm/s
2025-06-24 11:23:00,M03,z,0.9926,1.6292,mm/s
2025-06-24 11:24:00,M01,x,0.9595,1.4939,mm/s
2025-06-24 11:24:00,M01,y,1.0228,1.5225,mm/s
2025-06-24 11:24:00,M01,z,1.259,1.7186,mm/s
2025-06-24 11:24:00,M02,x,1.0722,1.7069,mm/s
2025-06-24 11:24:00,M02,y,1.0989,1.8185,mm/s
2025-06-24 11:24:00,M02,z,1.1858,1.6333,mm/s
2025-06-24 11:24:00,M03,x,0.9201,1.2195,mm/s
2025-06-24 11:24:00,M03,y,0.979,1.7291,mm/s
2025-06-24 11:24:00,M03,z,0.956,1.4773,mm/s
2025-06-24 11:25:00,M01,x,0.9109,1.445,mm/s
2025-06-24 11:25:00,M01,y,0.956,1.3947,mm/s
2025-06-24 11:25:00,M01,z,1.3607,1.9186,mm/s
2025-06-24 11:25:00,M02,x,1.0561,1.6397,mm/s
2025-06-24 11:25:00,M02,y,1.1138,1.6796,mm/s
2025-06-24 11:25:00,M02,z,1.1329,1.5981,mm/s
2025-06-24 11:25:00,M03,x,0.8959,1.2602,mm/s
2025-06-24 11:25:00,M03,y,0.9314,1.3125,mm/s
2025-06-24 11:25:00,M03,z,1.0329,1.7315,mm/s
2025-06-24 11:26:00,M01,x,0.8175,1.3994,mm/s
2025-06-24 11:26:00,M01,y,0.9743,1.7445,mm/s
2025-06-24 11:26:00,M01,z,1.3669,2.0816,mm/s
2025-06-24 11:26:00,M02,x,1.0533,1.8456,mm/s
2025-06-24 11:26:00,M02,y,1.0579,1.8825,mm/s
2025-06-24 11:26:00,M02,z,1.1135,1.8276,mm/s
2025-06-24 11:26:00,M03,x,0.8616,1.5272,mm/s
2025-06-24 11:26:00,M03,y,1.0303,1.5382,mm/s
2025-06-24 11:26:00,M03,z,0.9684,1.7002,mm/s
2025-06-24 11:27:00,M01,x,0.9418,1.6115,mm/s
2025-06-24 11:27:00,M01,y,0.949,1.4451,mm/s
2025-06-24 11:27:00,M01,z,1.3597,1.7974,mm/s
2025-06-24 11:27:00,M02,x,1.071,1.6675,mm/s
2025-06-24 11:27:00,M02,y,1.0844,1.9238,mm/s
2025-06-24 11:27:00,M02,z,1.1996,1.8822,mm/s
2025-06-24 11:27:00,M03,x,0.9869,1.2866,mm/s
2025-06-24 11:27:00,M03,y,1.0046,1.6946,mm/s
2025-06-24 11:27:00,M03,z,1.0238,1.7737,mm/s
2025-06-24 11:28:00,M01,x,0.9333,1.4642,mm/s
2025-06-24 11:28:00,M01,y,1.0086,1.6656,mm/s
2025-06-24 11:28:00,M01,z,1.3783,2.2374,mm/s
2025-06-24 11:28:00,M02,x,1.0397,1.8401,mm/s
2025-06-24 11:28:00,M02,y,1.0995,1.6818,mm/s
2025-06-24 11:28:00,M02,z,1.1269,1.6519,mm/s
2025-06-24 11:28:00,M03,x,0.9114,1.5467,mm/s
2025-06-24 11:28:00,M03,y,0.957,1.5111,mm/s
2025-06-24 11:28:00,M03,z,0.9744,1.3927,mm/s
2025-06-24 11:29:00,M01,x,0.937,1.3999,mm/s
2025-06-24 11:29:00,M01,y,0.9709,1.2704,mm/s
2025-06-24 11:29:00,M01,z,1.2801,2.0951,mm/s
2025-06-24 11:29:00,M02,x,0.9941,1.5997,mm/s
2025-06-24 11:29:00,M02,y,1.0876,1.825,mm/s
2025-06-24 11:29:00,M02,z,1.0966,1.4654,mm/s
2025-06-24 11:29:00,M03,x,0.8682,1.5315,mm/s
2025-06-24 11:29:00,M03,y,1.0053,1.4584,mm/s
2025-06-24 11:29:00,M03,z,1.0435,1.4017,mm/s
2025-06-24 11:30:00,M01,x,0.9541,1.4288,mm/s
2025-06-24 11:30:00,M01,y,0.9573,1.5607,mm/s
2025-06-24 11:30:00,M01,z,1.2638,1.7291,mm/s
2025-06-24 11:30:00,M02,x,1.058,1.5822,mm/s
2025-06-24 11:30:00,M02,y,1.1148,1.9844,mm/s
2025-06-24 11:30:00,M02,z,1.102,1.512,mm/s
2025-06-24 11:30:00,M03,x,0.8609,1.4614,mm/s
2025-06-24 11:30:00,M03,y,0.8704,1.4489,mm/s
2025-06-24 11:30:00,M03,z,0.9317,1.4691,mm/s
2025-06-24 11:31:00,M01,x,1.0199,1.6089,mm/s
2025-06-24 11:31:00,M01,y,1.0029,1.603,mm/s
2025-06-24 11:31:00,M01,z,1.3166,2.0652,mm/s
2025-06-24 11:31:00,M02,x,1.0822,1.8118,mm/s
2025-06-24 11:31:00,M02,y,1.0888,1.9073,mm/s
2025-06-24 11:31:00,M02,z,1.1271,1.8292,mm/s
2025-06-24 11:31:00,M03,x,0.9343,1.454,mm/s
2025-06-24 11:31:00,M03,y,0.965,1.6573,mm/s
2025-06-24 11:31:00,M03,z,1.0239,1.4306,mm/s
2025-06-24 11:32:00,M01,x,0.98,1.6916,mm/s
2025-06-24 11:32:00,M01,y,1.0652,1.8382,mm/s
2025-06-24 11:32:00,M01,z,1.4322,2.1922,mm/s
2025-06-24 11:32:00,M02,x,0.997,1.5701,mm/s
2025-06-24 11:32:00,M02,y,1.0962,1.4789,mm/s
2025-06-24 11:32:00,M02,z,1.1645,1.9363,mm/s
2025-06-24 11:32:00,M03,x,0.8643,1.179,mm/s
2025-06-24 11:32:00,M03,y,0.9529,1.5511,mm/s
2025-06-24 11:32:00,M03,z,1.045,1.8288,mm/s
2025-06-24 11:33:00,M01,x,0.9827,1.4337,mm/s
2025-06-24 11:33:00,M01,y,0.9473,1.3763,mm/s
2025-06-24 11:33:00,M01,z,1.3331,2.1224,mm/s
