transaction_id,account_id,customer_id,transaction_type,amount,currency,balance_after,merchant_name,merchant_category,description,status,initiated_at,completed_at,channel,reference_number,failure_reason,notes
TXN-2026-000596,ACC-100112,CUST-B109,DEBIT,1614.60,USD,9686.10,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,COMPLETED,2025-10-10 03:54:57,2025-10-10 04:33:57,SYSTEM,REF-5AACA084,,
TXN-2026-000597,ACC-100113,CUST-B054,CREDIT,1987.36,USD,19565.05,United Airlines,TRAVEL,Credit at United Airlines,PENDING,2026-04-01 19:39:57,2026-04-01 19:41:57,SYSTEM,REF-DF15B733,,
TXN-2026-000598,ACC-100113,CUST-B054,DEBIT,1707.55,USD,17857.50,Starbucks,CAFE,Debit at Starbucks,PENDING,2025-12-18 03:45:32,2025-12-18 03:51:32,MOBILE,REF-141C7139,,
TXN-2026-000599,ACC-100113,CUST-B054,DEBIT,1949.45,USD,15908.05,Airbnb,TRAVEL,Debit at Airbnb,FAILED,2026-03-31 13:31:42,,SYSTEM,REF-3DB370DA,INSUFFICIENT_FUNDS,
TXN-2026-000600,ACC-100113,CUST-B054,DEBIT,338.26,USD,15569.79,Target,RETAIL,Debit at Target,COMPLETED,2025-07-16 20:23:34,2025-07-16 21:21:34,ATM,REF-109B1ACD,,
TXN-2026-000601,ACC-100113,CUST-B054,TRANSFER,1466.44,USD,14103.35,Planet Fitness,FITNESS,Transfer at Planet Fitness,COMPLETED,2025-07-09 13:29:21,2025-07-09 13:52:21,ONLINE,REF-B09D92B8,,
TXN-2026-000602,ACC-100114,CUST-B156,TRANSFER,1939.43,USD,135903.62,DoorDash,FOOD_DELIVERY,Transfer at DoorDash,PENDING,2026-03-26 17:38:36,2026-03-26 17:53:36,MOBILE,REF-DF3B2494,,
TXN-2026-000603,ACC-100114,CUST-B156,CREDIT,1012.52,USD,136916.14,Walgreens,HEALTH,Credit at Walgreens,PENDING,2025-07-04 02:26:13,2025-07-04 03:11:13,ATM,REF-CDC32FDE,,
TXN-2026-000604,ACC-100114,CUST-B156,DEBIT,1507.65,USD,135408.49,BP,GAS,Debit at BP,COMPLETED,2025-12-23 16:41:54,2025-12-23 16:55:54,MOBILE,REF-80F0DCDB,,
TXN-2026-000605,ACC-100114,CUST-B156,WIRE,1796.64,USD,133611.85,Verizon,TELECOM,Wire at Verizon,COMPLETED,2026-04-28 00:51:18,2026-04-28 01:34:18,POS,REF-7D2C19DB,,
TXN-2026-000606,ACC-100115,CUST-B097,DEBIT,1436.66,USD,17353.98,Spotify,SUBSCRIPTION,Debit at Spotify,COMPLETED,2025-12-18 22:02:21,2025-12-18 22:07:21,MOBILE,REF-5F66BCE6,,
TXN-2026-000607,ACC-100115,CUST-B097,WIRE,127.63,USD,17226.35,Uber,TRANSPORT,Wire at Uber,FAILED,2026-03-22 20:11:09,,SYSTEM,REF-BD04F1A7,ACCOUNT_FROZEN,
TXN-2026-000608,ACC-100115,CUST-B097,CREDIT,841.51,USD,18067.86,Whole Foods Market,GROCERY,Credit at Whole Foods Market,COMPLETED,2026-02-20 10:10:28,2026-02-20 11:05:28,ATM,REF-AC4F6102,,
TXN-2026-000609,ACC-100115,CUST-B097,DEBIT,1654.87,USD,16412.99,Chase Bank ATM,ATM,Debit at Chase Bank ATM,PENDING,2025-12-22 23:22:31,2025-12-22 23:31:31,MOBILE,REF-59A7C15D,,
TXN-2026-000610,ACC-100115,CUST-B097,TRANSFER,1396.45,USD,15016.54,Grubhub,FOOD_DELIVERY,Transfer at Grubhub,PENDING,2026-04-12 06:48:50,2026-04-12 07:13:50,ATM,REF-E13DE1FA,,
TXN-2026-000611,ACC-100115,CUST-B097,DEBIT,1077.18,USD,13939.36,Apple Store,ELECTRONICS,Debit at Apple Store,FAILED,2025-10-30 11:00:11,,ONLINE,REF-FA0C5339,LIMIT_EXCEEDED,
TXN-2026-000612,ACC-100115,CUST-B097,CREDIT,1045.07,USD,14984.43,Apple Store,ELECTRONICS,Credit at Apple Store,COMPLETED,2026-03-22 00:10:59,2026-03-22 00:11:59,SYSTEM,REF-5E1F4169,,
TXN-2026-000613,ACC-100116,CUST-B024,DEBIT,1665.30,USD,93842.20,Chevron,GAS,Debit at Chevron,COMPLETED,2025-09-27 00:56:44,2025-09-27 01:28:44,POS,REF-9482C2AA,,
TXN-2026-000614,ACC-100116,CUST-B024,CREDIT,1255.84,USD,95098.04,PG&E,UTILITIES,Credit at PG&E,COMPLETED,2025-10-16 15:55:51,2025-10-16 16:43:51,POS,REF-6262A1EC,,
TXN-2026-000615,ACC-100116,CUST-B024,CREDIT,1147.01,USD,96245.05,Planet Fitness,FITNESS,Credit at Planet Fitness,PENDING,2025-06-03 00:35:32,2025-06-03 00:50:32,SYSTEM,REF-6E67A390,,
TXN-2026-000616,ACC-100116,CUST-B024,DEBIT,703.92,USD,95541.13,Zara,RETAIL,Debit at Zara,PENDING,2025-09-19 12:03:46,2025-09-19 12:55:46,ONLINE,REF-C4374716,,
TXN-2026-000617,ACC-100116,CUST-B024,DEBIT,214.93,USD,95326.20,Comcast,UTILITIES,Debit at Comcast,PENDING,2025-12-18 13:40:47,2025-12-18 14:32:47,MOBILE,REF-F20748D2,,
TXN-2026-000618,ACC-100116,CUST-B024,DEBIT,1424.72,USD,93901.48,Best Buy,ELECTRONICS,Debit at Best Buy,COMPLETED,2026-04-18 17:35:54,2026-04-18 17:40:54,ONLINE,REF-A129F3B4,,
TXN-2026-000619,ACC-100116,CUST-B024,DEBIT,895.10,USD,93006.38,Delta Airlines,TRAVEL,Debit at Delta Airlines,COMPLETED,2025-10-22 10:04:17,2025-10-22 10:29:17,SYSTEM,REF-0B3B3BDE,,
TXN-2026-000620,ACC-100116,CUST-B024,CREDIT,1170.69,USD,94177.07,AT&T,TELECOM,Credit at AT&T,COMPLETED,2026-02-03 04:14:52,2026-02-03 04:42:52,MOBILE,REF-0D8F98FC,,
TXN-2026-000621,ACC-100117,CUST-B101,DEBIT,292.97,USD,28178.27,Verizon,TELECOM,Debit at Verizon,COMPLETED,2025-07-20 08:52:52,2025-07-20 09:21:52,SYSTEM,REF-590DE86F,,
TXN-2026-000622,ACC-100117,CUST-B101,DEBIT,1390.47,USD,26787.80,Marriott,TRAVEL,Debit at Marriott,COMPLETED,2025-11-24 20:56:14,2025-11-24 21:43:14,SYSTEM,REF-808B5F0B,,
TXN-2026-000623,ACC-100117,CUST-B101,DEBIT,1205.19,USD,25582.61,PG&E,UTILITIES,Debit at PG&E,COMPLETED,2025-11-06 16:36:47,2025-11-06 16:59:47,POS,REF-A0431D0A,,
TXN-2026-000624,ACC-100117,CUST-B101,DEBIT,239.90,USD,25342.71,Marriott,TRAVEL,Debit at Marriott,COMPLETED,2025-09-27 10:06:11,2025-09-27 10:25:11,POS,REF-5F11848F,,
TXN-2026-000625,ACC-100117,CUST-B101,DEBIT,1568.67,USD,23774.04,Spotify,SUBSCRIPTION,Debit at Spotify,FAILED,2025-11-11 19:03:35,,ONLINE,REF-59D0FA31,LIMIT_EXCEEDED,
TXN-2026-000626,ACC-100117,CUST-B101,TRANSFER,9.16,USD,23764.88,Lyft,TRANSPORT,Transfer at Lyft,COMPLETED,2025-12-30 15:25:03,2025-12-30 16:20:03,MOBILE,REF-8549C6E0,,
TXN-2026-000627,ACC-100117,CUST-B101,CREDIT,1133.70,USD,24898.58,Zara,RETAIL,Credit at Zara,PENDING,2025-10-10 04:44:27,2025-10-10 05:14:27,SYSTEM,REF-EC34FAF6,,
TXN-2026-000628,ACC-100117,CUST-B101,DEBIT,1012.00,USD,23886.58,Netflix,SUBSCRIPTION,Debit at Netflix,COMPLETED,2025-11-27 00:14:11,2025-11-27 00:56:11,ATM,REF-B8036008,,
TXN-2026-000629,ACC-100117,CUST-B101,WIRE,777.53,USD,23109.05,Apple Store,ELECTRONICS,Wire at Apple Store,FAILED,2025-11-01 13:22:06,,ATM,REF-48DA8313,CARD_DECLINED,
TXN-2026-000630,ACC-100118,CUST-B060,DEBIT,1415.88,USD,46782.81,Apple Store,ELECTRONICS,Debit at Apple Store,PENDING,2026-01-09 03:22:40,2026-01-09 04:11:40,SYSTEM,REF-3325D680,,
TXN-2026-000631,ACC-100118,CUST-B060,DEBIT,388.89,USD,46393.92,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,COMPLETED,2026-01-27 06:44:23,2026-01-27 07:32:23,SYSTEM,REF-594D7232,,
TXN-2026-000632,ACC-100118,CUST-B060,DEBIT,1502.36,USD,44891.56,Marriott,TRAVEL,Debit at Marriott,COMPLETED,2025-12-13 04:55:59,2025-12-13 05:02:59,SYSTEM,REF-87DCF9D4,,
TXN-2026-000633,ACC-100118,CUST-B060,DEBIT,553.55,USD,44338.01,Lyft,TRANSPORT,Debit at Lyft,PENDING,2025-08-19 22:14:29,2025-08-19 22:59:29,SYSTEM,REF-6A68F534,,
TXN-2026-000634,ACC-100118,CUST-B060,DEBIT,1614.81,USD,42723.20,Planet Fitness,FITNESS,Debit at Planet Fitness,COMPLETED,2026-01-22 16:17:48,2026-01-22 16:54:48,POS,REF-CDF83309,,
TXN-2026-000635,ACC-100118,CUST-B060,WIRE,365.11,USD,42358.09,Walgreens,HEALTH,Wire at Walgreens,COMPLETED,2025-06-10 08:13:36,2025-06-10 08:33:36,POS,REF-9E58EA43,,
TXN-2026-000636,ACC-100118,CUST-B060,DEBIT,1085.85,USD,41272.24,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,PENDING,2025-09-19 19:40:15,2025-09-19 19:56:15,ONLINE,REF-E5CC9738,,
TXN-2026-000637,ACC-100118,CUST-B060,WIRE,1358.82,USD,39913.42,Chipotle,RESTAURANT,Wire at Chipotle,COMPLETED,2025-06-23 21:06:56,2025-06-23 21:26:56,POS,REF-2D00E166,,
TXN-2026-000638,ACC-100118,CUST-B060,WIRE,201.99,USD,39711.43,Chipotle,RESTAURANT,Wire at Chipotle,COMPLETED,2025-07-26 07:49:42,2025-07-26 08:09:42,POS,REF-0B175751,,
TXN-2026-000639,ACC-100119,CUST-B095,DEBIT,1505.51,USD,7023.71,DoorDash,FOOD_DELIVERY,Debit at DoorDash,PENDING,2026-01-14 14:11:12,2026-01-14 14:43:12,MOBILE,REF-52B0D65F,,
TXN-2026-000640,ACC-100119,CUST-B095,CREDIT,125.96,USD,7149.67,Home Depot,HOME_IMPROVEMENT,Credit at Home Depot,COMPLETED,2025-11-28 12:28:09,2025-11-28 12:32:09,MOBILE,REF-00008791,,
TXN-2026-000641,ACC-100119,CUST-B095,DEBIT,541.97,USD,6607.70,Shell,GAS,Debit at Shell,PENDING,2026-01-14 15:31:31,2026-01-14 15:46:31,ONLINE,REF-AA5AD004,,
TXN-2026-000642,ACC-100119,CUST-B095,WIRE,894.73,USD,5712.97,Chipotle,RESTAURANT,Wire at Chipotle,PENDING,2026-04-25 15:52:52,2026-04-25 16:05:52,ONLINE,REF-689D7618,,
TXN-2026-000643,ACC-100120,CUST-B074,DEBIT,1565.14,USD,37515.72,Nordstrom,RETAIL,Debit at Nordstrom,COMPLETED,2025-12-26 18:11:42,2025-12-26 19:09:42,POS,REF-27F3D3ED,,
TXN-2026-000644,ACC-100120,CUST-B074,TRANSFER,1922.42,USD,35593.30,Amazon,ONLINE_RETAIL,Transfer at Amazon,COMPLETED,2026-01-28 01:37:19,2026-01-28 01:47:19,MOBILE,REF-B8FA34FE,,
TXN-2026-000645,ACC-100120,CUST-B074,CREDIT,1679.78,USD,37273.08,Starbucks,CAFE,Credit at Starbucks,COMPLETED,2025-10-26 15:17:15,2025-10-26 16:10:15,SYSTEM,REF-47B65087,,
TXN-2026-000646,ACC-100120,CUST-B074,CREDIT,95.74,USD,37368.82,Hilton Hotels,TRAVEL,Credit at Hilton Hotels,COMPLETED,2026-03-15 01:41:03,2026-03-15 01:45:03,MOBILE,REF-8112F66B,,
TXN-2026-000647,ACC-100120,CUST-B074,DEBIT,1451.52,USD,35917.30,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,COMPLETED,2025-09-17 12:44:24,2025-09-17 12:57:24,ATM,REF-03942EFC,,
TXN-2026-000648,ACC-100120,CUST-B074,CREDIT,1959.38,USD,37876.68,Walgreens,HEALTH,Credit at Walgreens,COMPLETED,2026-03-02 20:44:46,2026-03-02 20:59:46,ATM,REF-BA194B93,,
TXN-2026-000649,ACC-100121,CUST-B035,TRANSFER,1918.19,USD,25275.57,Grubhub,FOOD_DELIVERY,Transfer at Grubhub,COMPLETED,2025-10-06 13:26:36,,POS,REF-7EABE11C,,
TXN-2026-000650,ACC-100121,CUST-B035,TRANSFER,13.54,USD,25262.03,Venmo,TRANSFER,Transfer at Venmo,COMPLETED,2025-06-04 17:16:44,2025-06-04 17:42:44,MOBILE,REF-8C5128D6,,
TXN-2026-000651,ACC-100121,CUST-B035,DEBIT,1575.67,USD,23686.36,AT&T,TELECOM,Debit at AT&T,COMPLETED,2026-02-08 02:01:30,2026-02-08 02:35:30,MOBILE,REF-778C7F8E,,
TXN-2026-000652,ACC-100121,CUST-B035,PAYMENT,1944.22,USD,21742.14,Home Depot,HOME_IMPROVEMENT,Payment at Home Depot,COMPLETED,2025-10-25 04:04:57,2025-10-25 04:26:57,POS,REF-9CAAD199,,
TXN-2026-000653,ACC-100121,CUST-B035,TRANSFER,744.11,USD,20998.03,Home Depot,HOME_IMPROVEMENT,Transfer at Home Depot,PENDING,2025-08-14 22:48:18,2025-08-14 23:02:18,ATM,REF-EDB7835B,,
TXN-2026-000654,ACC-100121,CUST-B035,DEBIT,184.48,USD,20813.55,Chase Bank ATM,ATM,Debit at Chase Bank ATM,PENDING,2026-01-25 05:42:01,2026-01-25 06:33:01,ONLINE,REF-D1C46367,,
TXN-2026-000655,ACC-100122,CUST-B155,DEBIT,565.11,USD,14460.79,PG&E,UTILITIES,Debit at PG&E,COMPLETED,2026-03-01 10:12:00,2026-03-01 10:25:00,MOBILE,REF-69394D1A,,
TXN-2026-000656,ACC-100122,CUST-B155,CREDIT,1140.36,USD,15601.15,Home Depot,HOME_IMPROVEMENT,Credit at Home Depot,COMPLETED,2025-12-09 20:31:09,2025-12-09 20:43:09,SYSTEM,REF-77B5073C,,
TXN-2026-000657,ACC-100122,CUST-B155,DEBIT,135.39,USD,15465.76,Venmo,TRANSFER,Debit at Venmo,COMPLETED,2025-07-20 19:20:34,2025-07-20 19:28:34,SYSTEM,REF-43C0B056,,
TXN-2026-000658,ACC-100122,CUST-B155,CREDIT,387.74,USD,15853.50,Shell,GAS,Credit at Shell,FAILED,2026-02-19 07:13:10,,SYSTEM,REF-0846DB16,LIMIT_EXCEEDED,
TXN-2026-000659,ACC-100122,CUST-B155,DEBIT,1876.09,USD,13977.41,Airbnb,TRAVEL,Debit at Airbnb,COMPLETED,2026-02-04 22:14:19,2026-02-04 22:55:19,ATM,REF-C16E39FC,,
TXN-2026-000660,ACC-100122,CUST-B155,WIRE,551.70,USD,13425.71,LA Fitness,FITNESS,Wire at LA Fitness,COMPLETED,2026-02-20 03:40:34,2026-02-20 04:11:34,POS,REF-A62BD242,,
TXN-2026-000661,ACC-100122,CUST-B155,DEBIT,559.48,USD,12866.23,Shell,GAS,Debit at Shell,COMPLETED,2025-11-11 03:15:44,2025-11-11 03:35:44,ONLINE,REF-372114BC,,
TXN-2026-000662,ACC-100123,CUST-B143,DEBIT,1980.58,USD,114476.35,Apple Store,ELECTRONICS,Debit at Apple Store,FAILED,2025-08-27 15:00:19,,ONLINE,REF-FF118354,ACCOUNT_FROZEN,
TXN-2026-000663,ACC-100123,CUST-B143,PAYMENT,625.06,USD,113851.29,Uber,TRANSPORT,Payment at Uber,COMPLETED,2026-01-30 02:41:36,2026-01-30 02:42:36,POS,REF-7F749D10,,
TXN-2026-000664,ACC-100123,CUST-B143,PAYMENT,1681.81,USD,112169.48,Digital Bank Loans,FINANCIAL_SERVICES,Payment at Digital Bank Loans,FAILED,2025-09-04 23:38:17,,ATM,REF-D7E14FE6,INSUFFICIENT_FUNDS,
TXN-2026-000665,ACC-100123,CUST-B143,DEBIT,1887.38,USD,110282.10,Marriott,TRAVEL,Debit at Marriott,PENDING,2026-03-29 06:30:32,2026-03-29 06:58:32,MOBILE,REF-F3C1E05A,,
TXN-2026-000666,ACC-100123,CUST-B143,DEBIT,175.64,USD,110106.46,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,COMPLETED,2025-06-24 13:38:35,2025-06-24 14:02:35,POS,REF-13BD883C,,
TXN-2026-000667,ACC-100123,CUST-B143,DEBIT,1838.64,USD,108267.82,Netflix,SUBSCRIPTION,Debit at Netflix,COMPLETED,2025-11-19 14:58:41,,MOBILE,REF-F8300DF8,,
TXN-2026-000668,ACC-100124,CUST-B068,DEBIT,1120.72,USD,24193.53,Best Buy,ELECTRONICS,Debit at Best Buy,COMPLETED,2025-09-23 12:49:24,2025-09-23 13:14:24,MOBILE,REF-EB571E97,,
TXN-2026-000669,ACC-100124,CUST-B068,DEBIT,909.56,USD,23283.97,Shell,GAS,Debit at Shell,COMPLETED,2025-11-28 06:44:32,2025-11-28 07:40:32,POS,REF-3F54E7E0,,
TXN-2026-000670,ACC-100124,CUST-B068,DEBIT,910.88,USD,22373.09,Walgreens,HEALTH,Debit at Walgreens,COMPLETED,2025-10-06 10:59:12,2025-10-06 11:05:12,SYSTEM,REF-C8609356,,
TXN-2026-000671,ACC-100124,CUST-B068,DEBIT,1809.22,USD,20563.87,Costco,GROCERY,Debit at Costco,COMPLETED,2025-07-19 22:14:01,2025-07-19 22:30:01,MOBILE,REF-8FE8E946,,
TXN-2026-000672,ACC-100125,CUST-B183,TRANSFER,375.92,USD,42146.29,Zelle,TRANSFER,Transfer at Zelle,COMPLETED,2025-07-24 11:12:09,2025-07-24 11:15:09,SYSTEM,REF-4C2907D1,,
TXN-2026-000673,ACC-100125,CUST-B183,PAYMENT,625.82,USD,41520.47,LA Fitness,FITNESS,Payment at LA Fitness,COMPLETED,2025-12-28 03:49:29,2025-12-28 03:58:29,SYSTEM,REF-162907BA,,
TXN-2026-000674,ACC-100125,CUST-B183,CREDIT,740.82,USD,42261.29,Walgreens,HEALTH,Credit at Walgreens,COMPLETED,2025-06-04 03:19:41,2025-06-04 04:01:41,POS,REF-8413584E,,
TXN-2026-000675,ACC-100125,CUST-B183,DEBIT,847.01,USD,41414.28,BP,GAS,Debit at BP,FAILED,2025-08-15 21:19:35,,ATM,REF-514A2610,INSUFFICIENT_FUNDS,
TXN-2026-000676,ACC-100125,CUST-B183,TRANSFER,1391.09,USD,40023.19,DoorDash,FOOD_DELIVERY,Transfer at DoorDash,FAILED,2025-11-29 12:30:21,,SYSTEM,REF-1B3806AB,LIMIT_EXCEEDED,
TXN-2026-000677,ACC-100125,CUST-B183,WIRE,660.60,USD,39362.59,Chipotle,RESTAURANT,Wire at Chipotle,FAILED,2025-07-11 17:15:11,,ONLINE,REF-55EB6371,CARD_DECLINED,
TXN-2026-000678,ACC-100125,CUST-B183,DEBIT,1387.98,USD,37974.61,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2025-11-29 04:26:15,2025-11-29 04:41:15,ATM,REF-64E3344F,,
TXN-2026-000679,ACC-100125,CUST-B183,DEBIT,803.62,USD,37170.99,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2026-04-17 19:39:50,2026-04-17 20:02:50,ATM,REF-FA66AFAD,,
TXN-2026-000680,ACC-100125,CUST-B183,DEBIT,289.09,USD,36881.90,Walmart,GROCERY,Debit at Walmart,FAILED,2025-11-19 00:54:04,,POS,REF-756092BC,LIMIT_EXCEEDED,
TXN-2026-000681,ACC-100126,CUST-B186,DEBIT,571.78,USD,48705.54,DoorDash,FOOD_DELIVERY,Debit at DoorDash,COMPLETED,2025-08-25 00:42:56,2025-08-25 01:28:56,SYSTEM,REF-177C97B6,,
TXN-2026-000682,ACC-100126,CUST-B186,DEBIT,396.00,USD,48309.54,BP,GAS,Debit at BP,COMPLETED,2025-08-08 09:09:37,2025-08-08 10:07:37,ONLINE,REF-B9B47DAA,,
TXN-2026-000683,ACC-100126,CUST-B186,DEBIT,680.07,USD,47629.47,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2025-08-21 15:33:15,2025-08-21 15:48:15,ATM,REF-965A2771,,
TXN-2026-000684,ACC-100126,CUST-B186,WIRE,1757.38,USD,45872.09,Uber,TRANSPORT,Wire at Uber,FAILED,2025-06-26 09:21:45,,ONLINE,REF-88E2E633,ACCOUNT_FROZEN,
TXN-2026-000685,ACC-100127,CUST-B126,PAYMENT,639.31,USD,42691.41,Comcast,UTILITIES,Payment at Comcast,FAILED,2025-11-14 19:36:16,,SYSTEM,REF-DA986F75,ACCOUNT_FROZEN,
TXN-2026-000686,ACC-100127,CUST-B126,DEBIT,658.72,USD,42032.69,McDonald's,RESTAURANT,Debit at McDonald's,FAILED,2025-06-21 16:24:34,,ONLINE,REF-07233D4C,CARD_DECLINED,
TXN-2026-000687,ACC-100127,CUST-B126,TRANSFER,1583.04,USD,40449.65,Apple Store,ELECTRONICS,Transfer at Apple Store,COMPLETED,2026-01-25 19:09:25,,SYSTEM,REF-F3F847D1,,
TXN-2026-000688,ACC-100127,CUST-B126,TRANSFER,1040.19,USD,39409.46,PG&E,UTILITIES,Transfer at PG&E,COMPLETED,2025-08-09 12:23:13,2025-08-09 12:46:13,MOBILE,REF-A90DA079,,
TXN-2026-000689,ACC-100127,CUST-B126,TRANSFER,540.33,USD,38869.13,United Airlines,TRAVEL,Transfer at United Airlines,COMPLETED,2025-11-03 17:05:17,2025-11-03 17:55:17,POS,REF-3F6FA308,,
TXN-2026-000690,ACC-100127,CUST-B126,DEBIT,1790.29,USD,37078.84,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2025-11-23 13:41:29,2025-11-23 14:06:29,MOBILE,REF-E9EBBC2D,,
TXN-2026-000691,ACC-100127,CUST-B126,DEBIT,1871.32,USD,35207.52,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2025-10-24 06:55:59,2025-10-24 07:00:59,POS,REF-8893FF40,,
TXN-2026-000692,ACC-100127,CUST-B126,TRANSFER,1040.05,USD,34167.47,McDonald's,RESTAURANT,Transfer at McDonald's,COMPLETED,2025-08-29 09:24:37,2025-08-29 09:53:37,ATM,REF-8A6C35FE,,
TXN-2026-000693,ACC-100128,CUST-B189,TRANSFER,867.85,USD,30597.23,Planet Fitness,FITNESS,Transfer at Planet Fitness,COMPLETED,2025-10-21 17:27:34,2025-10-21 17:47:34,POS,REF-D4BD183F,,
TXN-2026-000694,ACC-100128,CUST-B189,TRANSFER,471.41,USD,30125.82,Lyft,TRANSPORT,Transfer at Lyft,FAILED,2026-02-06 15:08:35,,SYSTEM,REF-078E759C,LIMIT_EXCEEDED,
TXN-2026-000695,ACC-100128,CUST-B189,DEBIT,1572.82,USD,28553.00,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,COMPLETED,2025-08-28 10:42:19,,POS,REF-D8DCB089,,
TXN-2026-000696,ACC-100128,CUST-B189,DEBIT,670.85,USD,27882.15,Nordstrom,RETAIL,Debit at Nordstrom,PENDING,2026-02-18 04:27:22,2026-02-18 04:46:22,ATM,REF-ECF63096,,
TXN-2026-000697,ACC-100128,CUST-B189,DEBIT,1996.82,USD,25885.33,DoorDash,FOOD_DELIVERY,Debit at DoorDash,FAILED,2026-03-20 04:43:16,,ATM,REF-E1FB485A,INSUFFICIENT_FUNDS,
TXN-2026-000698,ACC-100128,CUST-B189,PAYMENT,1567.34,USD,24317.99,McDonald's,RESTAURANT,Payment at McDonald's,COMPLETED,2025-11-04 19:47:33,2025-11-04 20:39:33,POS,REF-80C7167A,,
TXN-2026-000699,ACC-100128,CUST-B189,DEBIT,1731.60,USD,22586.39,Delta Airlines,TRAVEL,Debit at Delta Airlines,COMPLETED,2025-08-28 09:11:07,2025-08-28 09:58:07,ONLINE,REF-0A217791,,
TXN-2026-000700,ACC-100129,CUST-B192,TRANSFER,1446.41,USD,67030.59,Digital Bank Loans,FINANCIAL_SERVICES,Transfer at Digital Bank Loans,COMPLETED,2025-11-27 04:34:13,2025-11-27 04:39:13,ONLINE,REF-664170F9,,
TXN-2026-000701,ACC-100129,CUST-B192,WIRE,423.12,USD,66607.47,LA Fitness,FITNESS,Wire at LA Fitness,COMPLETED,2025-11-22 18:02:32,2025-11-22 18:03:32,SYSTEM,REF-C6BEA3A3,,
TXN-2026-000702,ACC-100129,CUST-B192,CREDIT,1886.99,USD,68494.46,Netflix,SUBSCRIPTION,Credit at Netflix,PENDING,2025-06-04 18:14:05,2025-06-04 18:56:05,ATM,REF-DB93D8F3,,
TXN-2026-000703,ACC-100129,CUST-B192,WIRE,854.31,USD,67640.15,Shell,GAS,Wire at Shell,COMPLETED,2026-03-20 06:59:04,2026-03-20 07:48:04,ATM,REF-BA2CCC1C,,
TXN-2026-000704,ACC-100129,CUST-B192,DEBIT,1137.32,USD,66502.83,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,FAILED,2025-06-13 12:12:34,,SYSTEM,REF-C0954901,LIMIT_EXCEEDED,
TXN-2026-000705,ACC-100129,CUST-B192,WIRE,1960.44,USD,64542.39,Venmo,TRANSFER,Wire at Venmo,COMPLETED,2025-08-19 07:19:29,2025-08-19 07:23:29,ONLINE,REF-2A894A0F,,
TXN-2026-000706,ACC-100129,CUST-B192,DEBIT,661.04,USD,63881.35,Delta Airlines,TRAVEL,Debit at Delta Airlines,COMPLETED,2025-11-23 08:36:51,2025-11-23 08:55:51,POS,REF-87EB7FC0,,
TXN-2026-000707,ACC-100129,CUST-B192,DEBIT,68.96,USD,63812.39,H&M,RETAIL,Debit at H&M,COMPLETED,2026-02-23 14:10:27,2026-02-23 14:11:27,POS,REF-7BE19749,,
TXN-2026-000708,ACC-100130,CUST-B083,DEBIT,469.91,USD,9747.81,McDonald's,RESTAURANT,Debit at McDonald's,COMPLETED,2026-02-12 03:38:13,2026-02-12 04:07:13,SYSTEM,REF-4A120A7B,,
TXN-2026-000709,ACC-100130,CUST-B083,DEBIT,656.91,USD,9090.90,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2025-11-07 13:30:15,2025-11-07 13:37:15,MOBILE,REF-59942A5F,,
TXN-2026-000710,ACC-100130,CUST-B083,DEBIT,781.04,USD,8309.86,Delta Airlines,TRAVEL,Debit at Delta Airlines,COMPLETED,2025-08-20 04:31:48,2025-08-20 04:44:48,MOBILE,REF-32E5B6EA,,
TXN-2026-000711,ACC-100130,CUST-B083,CREDIT,1177.05,USD,9486.91,Uber,TRANSPORT,Credit at Uber,COMPLETED,2025-12-13 03:24:23,2025-12-13 03:53:23,POS,REF-A8601BF6,,
TXN-2026-000712,ACC-100130,CUST-B083,TRANSFER,132.62,USD,9354.29,Spotify,SUBSCRIPTION,Transfer at Spotify,COMPLETED,2025-11-03 01:09:27,2025-11-03 01:24:27,SYSTEM,REF-6B4D6B16,,
TXN-2026-000713,ACC-100130,CUST-B083,TRANSFER,928.08,USD,8426.21,United Airlines,TRAVEL,Transfer at United Airlines,COMPLETED,2025-06-16 04:17:47,2025-06-16 04:35:47,MOBILE,REF-B5E374EE,,
TXN-2026-000714,ACC-100130,CUST-B083,CREDIT,785.23,USD,9211.44,Chase Bank ATM,ATM,Credit at Chase Bank ATM,COMPLETED,2026-04-16 18:55:12,2026-04-16 19:06:12,ONLINE,REF-C28C413F,,
TXN-2026-000715,ACC-100131,CUST-B089,TRANSFER,772.41,USD,123564.96,LA Fitness,FITNESS,Transfer at LA Fitness,COMPLETED,2026-02-11 23:04:16,2026-02-11 23:40:16,POS,REF-F39CE0C0,,
